0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-6.708203932499369,0.0,0.0,0.0,0.0,0.0
-7.0710678118654755,0.0,0.0,-6.0,-11.712386605641056,0.0
-7.54983443527075,-12.745587471748802,-7.0710678118654755,0.0,0.0,0.0
-8.12403840463596,-7.0710678118654755,0.0,0.0,0.0,0.0
-8.12403840463596,-7.54983443527075,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-6.164414002968977,0.0,0.0,-5.099019513592785,0.0,0.0
-17.770658400858423,-5.916079783099616,-16.705561948045926,-5.385164807134505,-5.744562646538029,0.0
-13.435028842544405,-11.712386605641056,0.0,0.0,-6.164414002968977,0.0
-7.681145747868609,-6.557438524302,-7.0710678118654755,-6.4031242374328485,-6.708203932499369,0.0
-7.681145747868609,-7.0710678118654755,-7.681145747868609,-7.0710678118654755,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-5.744562646538029,0.0,0.0,0.0,0.0,0.0
-6.164414002968977,-5.477225575051662,-5.744562646538029,-4.898979485566357,0.0,0.0
-6.708203932499369,-5.744562646538029,0.0,0.0,0.0,0.0
-7.348469228349535,-6.164414002968977,0.0,0.0,0.0,-7.0710678118654755
-13.962091533864118,-6.708203932499369,-13.962091533864118,-6.708203932499369,0.0,0.0
-5.196152422706632,-5.099019513592785,0.0,0.0,0.0,0.0
-5.477225575051662,-5.099019513592785,0.0,0.0,0.0,0.0
-5.916079783099616,-5.196152422706632,0.0,-4.58257569495584,0.0,0.0
-6.48074069840786,-5.477225575051662,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-6.4031242374328485,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-5.099019513592785,0.0,0.0,0.0,0.0,0.0
-10.231813133555558,0.0,0.0,0.0,0.0,0.0
-5.830951894845301,-5.099019513592785,-10.231813133555558,-4.47213595499958,-10.819160405144183,0.0
-6.4031242374328485,-5.385164807134505,-5.830951894845301,-5.0,0.0,0.0
-13.435028842544405,-5.830951894845301,-6.4031242374328485,0.0,0.0,0.0
-7.0710678118654755,-6.4031242374328485,-7.0710678118654755,-12.165936051122411,-7.1414284285428495,0.0
-5.196152422706632,0.0,0.0,0.0,0.0,-5.0
-10.406728592598158,-5.099019513592785,0.0,0.0,0.0,0.0
-11.240551587889271,-5.196152422706632,-5.477225575051662,-8.706893820416095,-5.744562646538029,-5.385164807134505
-6.48074069840786,-5.477225575051662,-5.916079783099616,-5.099019513592785,-6.164414002968977,0.0
-7.1414284285428495,-5.916079783099616,-6.48074069840786,-5.744562646538029,0.0,0.0
-7.1414284285428495,-6.48074069840786,-7.1414284285428495,-6.48074069840786,-7.952207582274479,-7.0710678118654755
-5.477225575051662,-5.385164807134505,-5.385164807134505,-8.497058314499203,-5.830951894845301,0.0
-5.744562646538029,-10.231813133555558,-5.477225575051662,0.0,0.0,0.0
-6.164414002968977,-5.477225575051662,-5.744562646538029,-4.898979485566357,-6.164414002968977,-5.477225575051662
-12.745587471748802,-5.744562646538029,-6.164414002968977,-5.385164807134505,0.0,0.0
-7.348469228349535,-6.164414002968977,-6.708203932499369,-11.4,-14.01131002391336,0.0
-7.348469228349535,-12.745587471748802,-7.348469228349535,-6.708203932499369,-14.594176920950357,-7.1414284285428495
-5.916079783099616,-5.830951894845301,-5.830951894845301,-5.0,0.0,-5.385164807134505
-6.164414002968977,-5.830951894845301,-5.916079783099616,-5.099019513592785,-6.9977513365962825,0.0
-6.557438524302,-5.916079783099616,-11.712386605641056,-5.385164807134505,-6.708203932499369,-5.744562646538029
-7.0710678118654755,-6.164414002968977,-6.557438524302,-5.830951894845301,0.0,0.0
-7.681145747868609,-6.557438524302,-7.0710678118654755,-12.165936051122411,-7.54983443527075,-6.708203932499369
-7.681145747868609,-7.0710678118654755,0.0,-7.0710678118654755,0.0,-13.962091533864118
-6.48074069840786,-6.4031242374328485,0.0,0.0,0.0,0.0
-6.708203932499369,-6.4031242374328485,-12.313407326974936,-10.914669028422255,-7.1414284285428495,-5.916079783099616
-7.0710678118654755,-6.48074069840786,0.0,0.0,0.0,-6.164414002968977
-7.54983443527075,-6.708203932499369,-7.0710678118654755,-6.4031242374328485,0.0,0.0
-8.12403840463596,-7.0710678118654755,-7.54983443527075,-6.9282032302755105,0.0,-7.0710678118654755
-8.12403840463596,-7.54983443527075,0.0,0.0,0.0,0.0
-7.1414284285428495,0.0,0.0,-6.4031242374328485,0.0,0.0
-7.348469228349535,-7.0710678118654755,-7.1414284285428495,-6.48074069840786,-7.1414284285428495,-6.48074069840786
-7.681145747868609,-7.1414284285428495,-7.348469228349535,-6.708203932499369,0.0,0.0
-8.12403840463596,-7.348469228349535,-7.681145747868609,-7.0710678118654755,0.0,0.0
-8.660254037844387,-7.681145747868609,0.0,-7.54983443527075,0.0,0.0
-8.660254037844387,-8.12403840463596,0.0,-8.12403840463596,0.0,0.0
-6.48074069840786,0.0,0.0,0.0,0.0,0.0
-6.708203932499369,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-6.164414002968977,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-8.12403840463596,-7.0710678118654755,0.0,0.0,0.0,0.0
-8.12403840463596,-7.54983443527075,0.0,0.0,0.0,0.0
-10.914669028422255,0.0,0.0,0.0,0.0,0.0
-6.0,-5.656854249492381,-6.48074069840786,-5.099019513592785,0.0,0.0
-6.4031242374328485,-5.744562646538029,-6.708203932499369,0.0,0.0,0.0
0.0,0.0,-7.0710678118654755,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-5.099019513592785,0.0,0.0,0.0,0.0,0.0
-5.385164807134505,-5.0,-5.916079783099616,0.0,0.0,0.0
-11.078808600206072,-5.099019513592785,-6.164414002968977,-4.69041575982343,0.0,0.0
-6.4031242374328485,-10.231813133555558,-6.557438524302,0.0,0.0,0.0
-13.435028842544405,-5.830951894845301,0.0,0.0,0.0,0.0
-7.0710678118654755,-6.4031242374328485,-7.681145747868609,-6.557438524302,-6.708203932499369,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-5.385164807134505,0.0,0.0,0.0,0.0,0.0
-6.0,-4.898979485566357,0.0,0.0,0.0,0.0
-6.708203932499369,-5.385164807134505,0.0,0.0,-5.744562646538029,0.0
-6.708203932499369,-6.0,-7.348469228349535,-6.164414002968977,-6.48074069840786,0.0
-4.242640687119286,-4.123105625617661,-5.099019513592785,-3.1622776601683795,0.0,0.0
-4.58257569495584,-4.123105625617661,0.0,0.0,0.0,0.0
-5.099019513592785,-4.242640687119286,-5.477225575051662,-3.7416573867739418,-4.47213595499958,0.0
-5.744562646538029,-4.58257569495584,-5.916079783099616,0.0,0.0,0.0
-6.48074069840786,0.0,0.0,0.0,0.0,-6.0
-6.48074069840786,-5.744562646538029,0.0,0.0,0.0,-6.708203932499369
0.0,0.0,0.0,0.0,0.0,-4.123105625617661
-4.47213595499958,0.0,0.0,0.0,0.0,0.0
-5.0,-4.123105625617661,-5.385164807134505,-3.6055512754639896,0.0,-4.58257569495584
-5.656854249492381,-4.47213595499958,-5.830951894845301,-4.242640687119286,-5.099019513592785,-5.099019513592785
-6.4031242374328485,-5.0,0.0,-5.0,0.0,0.0
-6.4031242374328485,-5.656854249492381,-7.0710678118654755,-5.830951894845301,-6.48074069840786,0.0
-4.242640687119286,-4.123105625617661,-5.099019513592785,-3.1622776601683795,0.0,0.0
-4.58257569495584,-4.123105625617661,-5.196152422706632,0.0,-4.58257569495584,0.0
-10.138137075826293,-4.242640687119286,-5.477225575051662,-3.7416573867739418,-4.898979485566357,0.0
-5.744562646538029,-8.706893820416095,-5.916079783099616,-8.28190799272728,-5.385164807134505,-9.5
-6.48074069840786,-9.688137075826292,-6.48074069840786,-5.099019513592785,0.0,0.0
-6.48074069840786,-5.744562646538029,-7.1414284285428495,0.0,-6.708203932499369,0.0
-4.58257569495584,-8.497058314499203,-5.385164807134505,-3.6055512754639896,0.0,-4.123105625617661
-4.898979485566357,-4.47213595499958,-5.477225575051662,-3.7416573867739418,-10.080437980744954,-4.242640687119286
-5.385164807134505,-8.706893820416095,-5.744562646538029,-4.459854790427316,-5.385164807134505,0.0
-6.0,-4.898979485566357,-6.164414002968977,-4.69041575982343,-5.830951894845301,-5.511451326138811
-6.708203932499369,-5.385164807134505,-6.708203932499369,-5.385164807134505,-6.927909907968926,-5.744562646538029
-6.708203932499369,-6.0,-13.962091533864118,-6.164414002968977,-7.6473489932344325,0.0
-9.688137075826292,-5.0,-5.830951894845301,-4.567140301911045,0.0,0.0
-5.385164807134505,-5.0,-5.916079783099616,-12.574602141547267,-10.914669028422255,-4.58257569495584
-5.830951894845301,-5.099019513592785,-6.164414002968977,-4.69041575982343,0.0,-4.898979485566357
-12.165936051122411,-5.385164807134505,-6.557438524302,-5.196152422706632,-12.165936051122411,-5.385164807134505
-13.435028842544405,-11.078808600206072,-7.0710678118654755,-5.830951894845301,-6.9282032302755105,-6.0
-7.0710678118654755,-12.165936051122411,-7.681145747868609,-6.557438524302,-7.54983443527075,-6.708203932499369
-5.744562646538029,-5.656854249492381,-6.4031242374328485,-5.0,-6.927909907968926,-5.0
-6.0,-10.748023074035522,-12.313407326974936,-9.688137075826292,-6.48074069840786,-5.099019513592785
-6.4031242374328485,-5.744562646538029,-6.708203932499369,-5.385164807134505,0.0,0.0
-13.16358613752347,-11.4,-7.0710678118654755,-11.563473432848177,-7.0710678118654755,-5.830951894845301
-7.54983443527075,-12.165936051122411,-7.54983443527075,-6.4031242374328485,-7.54983443527075,0.0
-14.344685427014426,-6.9282032302755105,-8.12403840463596,-7.0710678118654755,0.0,0.0
-6.48074069840786,-12.675052933576726,-7.0710678118654755,-11.078808600206072,-6.4031242374328485,-10.748023074035522
-6.708203932499369,-12.165936051122411,-7.1414284285428495,-5.916079783099616,-6.48074069840786,-5.744562646538029
-7.0710678118654755,-6.48074069840786,-7.348469228349535,-6.164414002968977,-6.708203932499369,0.0
-7.54983443527075,-6.708203932499369,-7.681145747868609,-6.557438524302,-7.0710678118654755,-12.690721721658491
-15.435672968808326,-7.0710678118654755,-8.12403840463596,-7.0710678118654755,-7.54983443527075,-6.9282032302755105
-8.12403840463596,-7.54983443527075,-8.660254037844387,-14.594176920950357,-8.12403840463596,0.0
-5.916079783099616,0.0,-6.4031242374328485,0.0,0.0,-5.830951894845301
-6.164414002968977,-5.830951894845301,0.0,0.0,0.0,0.0
-6.557438524302,0.0,0.0,0.0,-5.385164807134505,0.0
-7.0710678118654755,-6.164414002968977,0.0,0.0,0.0,0.0
-7.681145747868609,-6.557438524302,-7.54983443527075,0.0,0.0,0.0
-7.681145747868609,-7.0710678118654755,-8.12403840463596,-7.348469228349535,0.0,0.0
-5.099019513592785,-5.0,-5.656854249492381,-4.47213595499958,0.0,0.0
-5.385164807134505,-5.0,-5.744562646538029,-4.58257569495584,-4.358898943540674,0.0
-5.830951894845301,-5.099019513592785,-6.0,-4.898979485566357,0.0,0.0
-6.4031242374328485,-5.385164807134505,0.0,0.0,0.0,0.0
-7.0710678118654755,-5.830951894845301,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-7.681145747868609
0.0,0.0,0.0,0.0,0.0,0.0
-4.69041575982343,0.0,0.0,0.0,0.0,-5.099019513592785
-5.196152422706632,0.0,-5.385164807134505,-4.123105625617661,0.0,-5.385164807134505
-5.830951894845301,-4.69041575982343,-5.830951894845301,0.0,0.0,0.0
-6.557438524302,-5.196152422706632,0.0,0.0,0.0,-6.4031242374328485
-6.557438524302,-5.830951894845301,-13.435028842544405,-6.164414002968977,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-5.830951894845301
-11.712386605641056,-5.385164807134505,0.0,0.0,0.0,-12.459133196173802
-3.3166247903554003,-8.569772459056308,-4.123105625617661,-2.23606797749979,-3.0,0.0
-3.7416573867739418,-6.008327554319921,0.0,-2.4494897427831783,0.0,0.0
-4.358898943540674,-3.3166247903554003,-4.58257569495584,0.0,0.0,0.0
-5.099019513592785,-3.7416573867739418,-5.099019513592785,0.0,0.0,0.0
-5.916079783099616,-4.358898943540674,0.0,0.0,0.0,0.0
-5.916079783099616,-5.099019513592785,0.0,-5.477225575051662,0.0,-6.164414002968977
-3.1622776601683795,-3.0,-4.0,-2.0,-3.3635237781433602,0.0
-3.6055512754639896,-3.0,0.0,-2.23606797749979,0.0,-3.3166247903554003
-4.242640687119286,-3.1622776601683795,-4.47213595499958,-2.8284271247461903,-3.7416573867739418,0.0
-5.0,-3.6055512754639896,-5.0,-3.6055512754639896,-4.695648108350329,0.0
-5.830951894845301,-4.242640687119286,-5.656854249492381,-4.47213595499958,0.0,0.0
-5.830951894845301,-5.0,-6.4031242374328485,0.0,0.0,-5.916079783099616
-3.3166247903554003,-6.008327554319921,-4.123105625617661,-4.248529157249601,-6.85054742338158,-3.0
-3.7416573867739418,-3.1622776601683795,-4.242640687119286,-2.4494897427831783,-4.011657386773942,-3.1622776601683795
-4.358898943540674,-6.301587101675261,-4.58257569495584,-3.2204540768504866,-7.833900688673555,-3.6055512754639896
-5.099019513592785,-7.109149034870489,-10.080437980744954,-3.7416573867739418,-5.06149526612902,-4.242640687119286
-5.916079783099616,-4.358898943540674,-5.744562646538029,0.0,-5.385164807134505,-5.0
-5.916079783099616,-5.099019513592785,-6.48074069840786,0.0,0.0,0.0
-3.7416573867739418,-3.6055512754639896,-4.47213595499958,-5.756379161170226,-4.242640687119286,-6.008327554319921
-4.123105625617661,-3.6055512754639896,-8.706893820416095,-5.9545584412271575,-4.358898943540674,-6.301587101675261
-9.282869449970107,-7.433648649662249,-4.898979485566357,-6.952872575067325,-4.69041575982343,-7.109149034870489
-5.385164807134505,-7.833900688673555,-5.385164807134505,-8.274808842374528,-10.29482702152671,-8.28190799272728
-6.164414002968977,-8.911789943664516,-6.0,-4.898979485566357,-6.298605612888898,-5.099019513592785
-6.164414002968977,-5.385164807134505,-6.708203932499369,0.0,-6.557438524302,0.0
-8.618657157536935,-4.242640687119286,-5.0,-7.253039659331542,-5.0,-7.1232180152264855
-9.282869449970107,-8.061017305526644,-10.100568888372319,-7.4802285411760785,-10.100568888372319,-7.109149034870489
-5.196152422706632,-8.70404541111139,-5.385164807134505,-8.256038107057664,-10.231813133555558,-8.451242084309369
-5.830951894845301,-9.282869449970107,-11.078808600206072,-5.06149526612902,-11.563473432848177,-8.911789943664516
-6.557438524302,-9.8726896031426,-6.4031242374328485,-5.385164807134505,-6.4031242374328485,-5.385164807134505
-6.557438524302,-11.078808600206072,-13.435028842544405,0.0,0.0,0.0
-10.172801908468397,-9.5,-5.656854249492381,-8.868137820804792,-6.280951894845301,-8.385516920318402
-5.385164807134505,-9.958911756223351,-11.786601365246621,-9.165805576639446,-5.916079783099616,-8.740819748950631
-5.830951894845301,-10.080437980744954,-6.0,-9.8250716607645,-6.164414002968977,-9.282869449970107
-6.4031242374328485,-10.653950551939667,-6.4031242374328485,-10.771813133555558,-6.557438524302,-10.328224177094214
-7.0710678118654755,-5.830951894845301,-6.9282032302755105,-6.0,-13.435028842544405,-5.830951894845301
-7.0710678118654755,-6.4031242374328485,-7.54983443527075,-12.745587471748802,-8.3175418509365,0.0
-11.240551587889271,-5.830951894845301,-12.675052933576726,-5.385164807134505,-5.830951894845301,-9.5
